electr_supervise_no,id,province,city,district,location,bd_lat,bd_lon,tdt_lat,tdt_lon,status
"1101002017B02360","8078a9a3-f371-4f1b-b254-0c32ae97f3e7","北京市","北京市","东城区","北京市海淀区“海淀北部地区整体开发”西北旺镇亮甲店村HD00-0404-0010 66015 6016 6003 6004地块A2文化设施用地 R二类居住用地 F1住宅混合公建用地",0.000000,0.000000,39.958079,116.292384,0
"1101002013B03105","339b28c2-6f17-44ee-90de-1f5831fcabb7","北京市","北京市","大兴区","北京市房山区房山新城良乡组团06街区06-23-01等地块（原华龙市场）二类居住 商业金融 其他市政公用设施 社会停车场库 托幼及广场用地（配建“限价商品住房"）",0.000000,0.000000,0.000000,0.000000,0
"1101002014B03326","1adaa59d-e83e-42e7-aa9a-abe9b59db0c9","北京市","北京市","大兴区","北京市丰台区长辛店张郭庄地区（原丰台长辛店生态城一期（北区）A地块）二类居住及文化娱乐用地（配建“限价商品住房”）",0.000000,0.000000,39.825112,116.203936,0
"","36426387-6e65-4a25-b213-3ae0bfceea0f","北京市","桂林市","叠彩区","叠彩区清风路西一里4号4栋303室（原：叠彩区新风街西一里3栋3-1号）等处",25.309578,110.308649,0.000000,0.000000,0
"","0509fabe-e8be-47ec-ac25-ffe47886dee5","北京市","桂林市","叠彩区","银川生物科技园区，东至石子路 南至耕地 西至贺兰县永泰建材制造有限公司用地 北至耕地",0.000000,0.000000,0.000000,0.000000,0
"","1fa8c0c7-e2ad-4596-8734-4d392b94f274","北京市","桂林市","叠彩区","闵行区颛桥镇731街坊P1宗地[闵行区莘庄工业区01单元MHP0-0501单元30A/31A街坊30C-05A号地块（闵行区研发产业-7地块）]",0.000000,0.000000,39.890320,116.115840,0
"","6f1e950d-beea-4c73-af33-bd3971741716","北京市","桂林市","叠彩区","凤凰山路以南，南至规划路及云门山街道东十里社区地，北至云门山街道西十里社区地，东至东十里社区地，西至青州景元置业有限公司。",0.000000,0.000000,39.911620,116.472104,0
"1101002015B01996","a32f8a5a-1d37-483c-bd7f-69687fa8154d","北京市","北京市","东城区","北京市丰台区花乡樊家村危改6号 12号 2号（教育用地）项目二类居住 机构养老设施 医疗卫生 托幼及中学用地（配建“公共租赁住房”）",0.000000,0.000000,39.835900,116.304976,0
"","be3a0c59-ee2b-4133-88e6-0532759be2ef","北京市","绍兴市","嵊州市","嵊州市甘霖镇R/B2017-07号出让地块（嵊州越剧小镇大农庄一期组团四地块）",29.487230,120.720643,40.054000,116.786872,0
"","fb56fb64-18c1-4108-8a69-b2ab19eeaacb","北京市","北京市","密云县","汶上镇西门社区土地以南，光明路（规划路）以西，市政路（规划）以北，汶上县房地产综合开发公司（安居佳苑）以东",0.000000,0.000000,0.000000,0.000000,0
"","9f5704fe-3c14-4b42-ae1b-1e42f68070db","北京市","台州市","椒江区","椒江区葭沚街道台州大道以西 中山西路以南繁荣村立改套（商住）出让地块",28.681205,121.431364,39.634900,116.317328,0
"","477183bb-6292-43c1-afb6-186c2fbd01ca","北京市","北京市","东城区","县城北外环北侧，东至信国村土地，南至327国道，西至高速公路连接线，北至政府储备用地",0.000000,0.000000,40.273108,116.633184,0
"","f077d7c8-b51b-488a-a8f1-5814d8038803","北京市","北京市","东城区","费城街道办事处信国（原信古庄）村，东至信国（原信古庄）村土地，南至信国（原信古庄）村土地，西至信国（原信古庄）村土地，北至信国（原信古庄）村土地",0.000000,0.000000,39.573456,116.075392,0
"","6f335cb5-0c4f-4862-97de-360a39ac13f8","北京市","北京市","东城区","潍坊滨海经济技术开发区海莱路以西 潍坊滨海经济开发区央子街道丰台渔业村民委员会以南",0.000000,0.000000,39.789160,116.491544,0
"3703002016B14459-1","9d2c9902-931a-4e29-8e24-b91306fe7c4d","北京市","淄博市","张店区","淄博市城市资产运营有限公司（引孝济范干渠）以东，淄博火炬能源有限责任公司以南",36.835478,118.021101,40.185472,117.260000,0
"","b5bb4e91-d95e-40d2-9f64-34ad6fde58fd","北京市","北京市","朝阳区","东至商丘市金桥置业有限公司 西至九州路（规划） 南至清华路 北至商丘市金桥置业有限公司",0.000000,0.000000,40.154080,117.111936,0
"","2bb62477-35f4-4564-a506-adda0ca33ef0","北京市","北京市","海淀区","河东区六纬路85号万隆中心大厦A-903 904 河东区六纬路85号“万隆中心大厦”A-905 河东区六纬路“万隆中心大厦”A座22层-01-05 河东区六纬路万隆中心大厦C座4层1号",0.000000,0.000000,0.000000,0.000000,0
"","1df45e87-3fcd-484b-8b76-f5b530dc2e04","北京市","北京市","海淀区","宗地位于红寺堡区城区燕然路西侧 红寺堡区盐业公司用地北侧，东至燕然路，南至马志贵，西至国有建设用地，北至陈广兴",0.000000,0.000000,40.089760,116.432712,0
"","bd0212be-cdbd-480f-a481-1fafd0c69a7b","北京市","北京市","海淀区","宗地位于红寺堡区城区前进街南侧 红寺堡区新华书店东侧，东至马兴礼商业用地，南至国有建设用地，西至马正祜商业用地，北至前进街",0.000000,0.000000,40.068844,116.569080,0
"","4ec24fe2-c7da-4d93-a8b8-e5f8bbd2e47a","北京市","北京市","海淀区","宗地位于红寺堡区城区前进街南侧 红寺堡区新华书店东侧，东至田成贵商业用地，南至国有建设用地，西至马进虎商业用地，北至前进街",0.000000,0.000000,40.068844,116.569080,0
"","106cc7ed-8f67-4e3b-b8ad-32c1b451c8d6","北京市","北京市","东城区","牡丹区马岭岗镇，东邻220国道，南邻山东花王酒业有限公司，西邻司庄行政村耕地，北邻司庄行政村建设用地",0.000000,0.000000,39.903120,116.401000,0
"","79923869-449c-4993-88b6-62b39c597c65","北京市","佛山市","顺德区","佛山市顺德区大良街道办事处大门社区居民委员会田心留用地规划（一）9-3号地块",22.847076,113.259647,39.888572,116.394408,0
"","3935bd09-90d3-4111-ade8-f74e189e8a15","北京市","北京市","房山区","地块一：经济区安宁园区T500号规划路以南 兰渝铁路编组站用地以北 南坡110KV变电站用地以东；地块二：经济区安宁园区T500号规划路以南 兰渝铁路编组站用地以北 李黄沟两侧 排洪道以西",0.000000,0.000000,40.677828,116.311288,0
"3707242015B00956","3d9de8fe-5761-48fd-9274-c33ff0f6c8a9","北京市","北京市","房山区","黄山路西段南侧，地块西侧为李家庄村民委员会土地，地块东侧为捎门村村民委员会土地，地块南侧为李家庄村民委员会和捎门村村民委员会土地",0.000000,0.000000,39.914460,116.367800,0
"1308282015B00234-1","b9e3ed8a-d7b6-42ea-b666-53af1040f959","北京市","北京市","房山区","围场镇教体园区一中校园及规划体育馆北侧，鲲鹏汽修厂以南，滨河路以东，承围公路以西",0.000000,0.000000,39.919696,116.437040,0
"5001012016A00196","767fa127-259f-453f-83f2-b65ea7e5479c","北京市","北京市","大兴区","万州区长坪乡长坪社区3组 黄柏乡黄柏社区1组 溪口乡大溪社区2组 柱山乡柱山社区3组 恒合土家族乡凤安社区2组",0.000000,0.000000,39.903120,116.401000,0
"6540002016B00149","25876512-5e26-4f69-bf8e-5aa0e21cb8ca","北京市","北京市","大兴区","伊犁霍尔果斯金牛边境贸易公司用地以东 伊犁天得房地产开发有限公司用地以北 卡拉苏河以西",0.000000,0.000000,40.145220,117.091024,0
"3705212016B01268","d88af64a-5383-4433-9b46-62850bc7b919","北京市","北京市","顺义区","胜坨镇孙家村土地以南 胜坨镇孙家村土地以北 胜坨镇孙家村土地以东 胜坨镇孙家村土地以西",0.000000,0.000000,39.974776,116.501896,0
"3713292016B01724","655c1c03-7d29-40bb-8fb6-e99b559c543a","北京市","北京市","西城区","宗地四至为：东至青云镇赵窝村土地 南至道路 西至青云镇赵窝村土地 北至青云镇赵窝村土地",0.000000,0.000000,39.960620,116.421880,0
"","5a1d8fc0-f287-4347-9c50-ae7008b49011","北京市","北京市","西城区","东邻东明集镇井店行政村，西邻东兰公路 东明集镇井店行政村，南邻东明集镇井店行政村，北邻东明集镇井店行政村。",0.000000,0.000000,39.887360,116.443824,0
"","16c76814-03d7-4e81-80d7-08f114dacfce","北京市","北京市","西城区","南大港产业园区一分区，东至小辛庄大队国有沟渠 南至土路 西至沧州市南大港管理区泰丰汽车检测有限公司 北至南环路",0.000000,0.000000,0.000000,0.000000,0
"","8db2f283-162f-4b1a-94fd-c8b298cde40b","北京市","北京市","西城区","外庄单元XN-02-02-12C地块（位于外庄单元原丝绸城地块南侧，基地东侧为杭长桥路，南侧为环庄路，西侧为肛肠医院，北侧为丝绸路）",0.000000,0.000000,39.958408,116.373648,0
"","c50f829d-48c1-4950-8b21-4cefb82a4a19","北京市","北京市","西城区","南浔新区单元CD-03-03-07F地块（位于南浔新区单元，基地北侧新安路，东侧为万顺路，西侧 南侧为现状空地。）",0.000000,0.000000,39.907988,116.368144,0
"","503120ff-6240-48fe-b3b3-759fd8e9c9bd","北京市","北京市","西城区","南浔城区CD-03-02-07E地块（位于南浔城东分区，基地东侧为河流，南侧为湖浔路，西侧为风顺路，北侧为河流）",0.000000,0.000000,39.907988,116.368144,0
"1505002015B00108","a1970e7c-a82c-4566-ac1f-0c70c50e1e2b","北京市","北京市","西城区","辽河街道办事处七街坊（新城区建华中路以东 阿金河西街以北 胜利北路以西 罕山大街以南）",0.000000,0.000000,39.900140,116.647200,0
"","7b894dc5-8945-4a5f-9453-3c95bfe121db","北京市","北京市","平谷区","自西向东经十一农场 四农场后 向南经五农场 十里海过境。（其中在四农场开设支线，经三农场向东，经一农场后，向南止于曹妃甸生态城。）",0.000000,0.000000,40.031908,116.674488,0
"","7cf0aef9-a207-46c7-99cc-a82c026cb443","北京市","北京市","平谷区","宗地位于康济路东侧，团结街北侧，具体四至：东至国有建设用地，南至团结街，西至红寺堡天气雷达观测站，北至国有建设用地。",0.000000,0.000000,39.694544,116.520624,0
"","99e4f9fa-2196-4fed-a426-31c61c9351d0","北京市","北京市","平谷区","丽水南城缙青路（东三路）和富岭路（南七路）交叉路口西北侧(丽水水阁工业区9-3-4地块)",0.000000,0.000000,39.944908,115.931976,0
"","076a95de-e524-4d00-93b8-727f9741e316","北京市","长春市","榆树市","榆树市环城乡八家村榆陶公路南侧：东至道路 南至水泥路 西至空地 北至榆陶公路",44.816321,126.238526,40.112712,116.182000,0
"","3ad10a14-ae1e-46d6-83a7-c431a428ba8f","北京市","长春市","榆树市","南浔城东分区CD-04-02-03L-2地块（位于南浔城东分区，基地西侧为规划商业居住用地，东侧为香草园路，南 北侧为规划河道）",0.000000,0.000000,39.996320,116.308432,0
"","8d2ac30f-413d-4f23-baa3-c98f8e572f74","北京市","北京市","大兴区","A地块：西至城南污水处理厂 东至长江南路 南至空地 北至滨江公园二期用地，B地块：西至A地块 东至长江南路 南至A地块 北至A地块",0.000000,0.000000,39.988688,116.449592,0
"","bca43224-0a18-4b33-837c-8cbb37d749dc","北京市","北京市","大兴区","沧州临港经济技术开发区西区，北至国有空地，南至支二路，西至经五路，东至北京恩泽嘉事制药有限公司用地。",0.000000,0.000000,40.029416,116.674536,0
"","6568cf9e-b17f-40f0-a739-8615948a4970","北京市","北京市","朝阳区","成都市天府新区正兴街道凉风顶村三 四组，兴隆街道宝塘村六组（成都科学城范围内，环湖路北侧 科学城北路南侧）",0.000000,0.000000,40.158344,117.308216,0
"1101002015B02030","f922fa67-cee5-437e-941c-4fad7713a924","北京市","北京市","顺义区","北京市丰台区花乡四合庄（中关村科技园丰台园东区三期）1516-28-B地块B4综合性商业金融服务业用地",0.000000,0.000000,39.867280,116.272848,0
"1101002015B01454","91ea58a8-8b18-4784-851e-9384803e8f99","北京市","北京市","昌平区","北京市大兴区庞各庄镇PGZ01-04　PGZ01-0５用地（原庞各庄镇镇区改造项目１号地部分地块）Ｆ３其他类多功能　Ｆ２公建混合住宅用地．",0.000000,0.000000,39.711556,116.281272,0
"3713252016B01026-1","68304a69-226e-4f21-a69f-f36ed7800bef","北京市","北京市","顺义区","费城街道十里铺村 费县车管所南侧，东至十里铺（原北十里铺）村土地，南至十里铺（原北十里铺）村土地，西至十里铺（原北十里铺）村土地，北至十里铺（原北十里铺）村土地",0.000000,0.000000,39.477808,116.322376,0
"2201002016B00365","eb8de066-1022-4473-83d3-df11bdac31e9","北京市","长春市","二道区","经济技术产业开发区，东至东华教育 西至福州街 南至东南湖大路 北至吉林华衡",43.864716,125.410884,39.975532,116.289696,0
"1101002016B00238","0420f086-056a-4e0e-ba62-a99f583f2aa3","北京市","北京市","朝阳区","北京市朝阳区将台乡驼房营村1016-34 36 40 41地块F2公建混合住宅用地 A33基础教育用地 R2二类居住用地 U12供电用地",0.000000,0.000000,39.977292,116.497064,0
"1101002016B00257","2f7ba371-e6c8-447b-8121-02c38720339f","北京市","北京市","朝阳区","北京市门头沟区龙泉镇MC00-0003-0026等地块B1商业用地 F1住宅混合公建用地及A33基础教育用地（原门头沟区城子大街国有资源整合改造升级地块）",0.000000,0.000000,39.939080,116.095128,0
"1101002015B00767","962e7754-4ec0-4cf7-a9d8-5e11a131e0a9","北京市","北京市","房山区","密云县十里堡镇双井村北侧MY00-0204-L002 6006 L001地块二类居住 基础教育 机构养老设施用地（配建“限价商品住房”）",0.000000,0.000000,40.368220,116.834384,0
"1101002014B00530","6027fd09-bc50-4b6e-a0e3-3f1e0d928bb8","北京市","北京市","怀柔区","昌平区北七家镇（未来科技城南区）CP07-0600-0008 0011 0016 0017 0018 0020 0021地块F3其它类用地项目",0.000000,0.000000,40.116440,116.417936,0
"3306822015B00640-1","3058f019-501e-4b51-ac9e-0df594fa3865","北京市","北京市","丰台区","上虞经济开发区受让方原厂区范围内，东临直江，，西至东二路，北至人民西路，南侧为梁巷村村民住宅区",0.000000,0.000000,40.056164,116.312488,0
"","0dc7a212-ca70-4d7e-8048-02033473567a","北京市","德州市","德城区","德城区天衢工业园岔河西大道以西，实华南路以北，德州卓澳水质净化有限公司以东",37.478858,116.318481,39.544784,116.262096,0
"","bcce1556-fcf9-4684-9c8f-a285952003dd","北京市","北京市","顺义区","麦积区花牛镇肖家庄商贸城片区，范围为东至天水大剧院项目，南至成纪大道，西至秦州区玉泉镇孙家坪村现状空地，北至天水时代广场酒店有限公司（详见规划条件表附图）",0.000000,0.000000,0.000000,0.000000,0
"","1529089a-69d5-41e8-ac5d-b9f54b66601e","北京市","北京市","顺义区","秦州区成纪大道（天水蓝天果菜有限责任公司片区），范围为北至巷道, 西至天水功茂食品有限公司, 东至甘肃金万达房地产有限公司,南至成纪大道（详见规划条件表附图）",0.000000,0.000000,39.912032,116.267320,0
"","0e91f067-0b95-4451-87b4-00704fcbb57e","北京市","北京市","顺义区","费县费城街道办事处西王庄村，东至正源路，南至西王庄村土地，西至西王庄村土地，北至温河东路",0.000000,0.000000,39.654624,116.245232,0
"","ea114976-2966-48f0-bb2c-9fe390933167","北京市","北京市","顺义区","垦利街道办新安村土地以南 垦利街道办寿山村土地以北 垦利街道办新安村土地 国有土地以东 垦利街道办新安村土地以西",0.000000,0.000000,39.940388,116.365776,0
"","2eb2a315-6925-4059-a6d2-af7f4937b0f3","北京市","北京市","顺义区","费县费城街道办事处西王庄村，东至政府储备用地，南至体育路，西至体育路，北至温和东路",0.000000,0.000000,39.654624,116.245232,0
"","71b5d6f8-f886-4bc4-9769-4da09b0b44d2","北京市","北京市","海淀区","垦利区水利局土地以南 山东垦利石化集团有限公司土地以北 山东垦利石化集团有限公司土地以东 垦利街道办新安村土地以西",0.000000,0.000000,39.731300,116.116120,0
"","f8a94e5f-c5e0-41cc-9d61-86d956f3f3b6","北京市","长沙市","浏阳市","浏阳市新屋岭片区，白沙路南侧，南川路西侧，南泥湾路东侧 花炮大道北侧",28.165759,113.640559,39.924432,116.310360,0
"3302002016B00160","1c6e1ee3-47d0-4e8a-a37d-dda268c290f8","北京市","北京市","丰台区","东部新城核心区原商务会展发展区北侧，西靠杨木碶河，北临新杨木碶河，东临河清路，南以会展路为界",0.000000,0.000000,40.459900,115.975160,0
"3717002015B00798","b2b36b8b-464e-4aaf-a12a-dc74386569ca","北京市","北京市","东城区","高新区万福办事处，东邻中华路社区耕地，南邻中华路社区耕地和天池社区耕地，西邻天池社区耕地和黄张社区耕地，北邻中华路社区耕地和黄张社区耕地",0.000000,0.000000,39.887180,116.402288,0
"","e2617a8c-a449-426d-931f-c3671baf410a","北京市","北京市","东城区","牡丹区吴店镇 高庄镇，东邻高项庄行政村沟渠 高项庄行政村耕地，南邻高项庄行政村耕地 赵楼行政村耕地，西邻赵楼行政村耕地 高项庄行政村耕地 高项庄行政村沟渠，北邻261国道 赵楼行政村耕地 高项庄行政村耕地",0.000000,0.000000,39.974460,116.688400,0
"","6cfcae5e-9d36-414e-ba2f-6493554b72f5","北京市","北京市","东城区","位于龙城大街以南范家堡村，四至北至范家堡村城中村改造133工程用地地块9，东至体育南路，西至范家堡村城中村改造133工程用地地块11，南至规划路。",0.000000,0.000000,39.892300,116.501008,0
"","fc2d53bc-f5ab-47c5-a5bb-95f2bed76550","北京市","北京市","东城区","沧州临港经济技术开发区西区，北至国有空地，南至河北康壮环保科技股份有限公司用地，西至国有空地，东至经四路。",0.000000,0.000000,39.986692,116.349352,0
"3210002015B00330","24EFC278A4AA0560E055000000000001","北京市","北京市","东城区","东至纵一路红线，南至扬州惠通化工技术有限公司围墙，西至海容装备（扬州）有限公司围墙，北至横一路红线",0.000000,0.000000,39.903120,116.401000,0
"","93c97e7a-6e49-4c31-9ed8-f7b9a89f69d4","北京市","北京市","东城区","地块位于秦安县东滨河北路以东区域，东与蔡店村居民区相邻 南 北与规划建设用地相邻，西与规划东滨河北路相邻",0.000000,0.000000,39.866748,116.365240,0
"","0d335ab1-25bb-4584-b25b-6ad4ec1bac47","北京市","北京市","密云县","东至国有空地，南至沧州骏兴名华轻钢彩板有限公司用地，西至B-2016-7号地块，北至国有空地",0.000000,0.000000,39.881664,116.346040,0
"","f19a7fcb-b899-4fd0-b41f-32252d386091","北京市","北京市","密云县","石嘴山生态经济开发区，平西公路东侧，纬一路北侧，宁夏泽惠道路资源再生利用有限公司南侧，未利用地西侧",0.000000,0.000000,40.024480,116.674992,0
"5001122016B00310","fca6a1b6-279f-4507-8da9-200e71d7c455","北京市","北京市","东城区","北部新区两路组团C分区C89-1/01 C94-1/02 C96-1/02 C91-1/02  C97-1/02 C92-1/02号宗地",0.000000,0.000000,39.964328,116.476776,0
"","4947a350-13d0-442f-bda1-c45ebae965c1","北京市","重庆市","九龙坡区","九龙坡区西永Q（部分） S T（部分） U（部分）组团C分区C11-9-1/02号宗地",29.507928,106.517559,40.146012,116.289336,0
"","5428d349-6f52-4ada-8cfa-ba09730039a4","北京市","重庆市","九龙坡区","高庄乡广华八队辖区内，平罗县创威农业综合开发有限公司用地南侧，水泥路中心线北侧，宁夏坦懿藏獒繁殖基地东侧，平罗县创威农业综合开发有限公司和水泥路中心线西侧。",0.000000,0.000000,0.000000,0.000000,0
"","57C89405C332727FE055000000000001","北京市","北京市","丰台区","东至：距雷达河规划河道岸线10米；南至：南侧现状企业用地北界；西至：光波路规划东红线；北至：距朝阳河规划河道岸线50米。",0.000000,0.000000,39.944432,116.479304,0
"6403032016B00063","3ddf4132-1c2e-4ddc-9335-cef2f7e435cb","北京市","北京市","丰台区","红寺堡区城区劳动街南侧 南川路西侧，四至：东至南川路林带，南至园地，西至天然气储藏站用地，北至红寺堡区城区气门站用地",0.000000,0.000000,0.000000,0.000000,0
"3713252016B01090","afb8a296-eabb-4e7c-958b-cf7dbfd9ccd8","北京市","北京市","丰台区"," 费城街道办事处永胜村，东至政府储备用地，南至永胜庄村土地，西至曹车村 居龙亭村土地，北至永胜庄村土地",0.000000,0.000000,40.592440,117.086520,0
"","3fdf4051-3d72-4e50-96e2-20a941b72142","北京市","北京市","密云县"," 费县胡阳镇北尹村，东至北尹村土地，南至北尹村土地，西至北尹村土地，北至北尹村土地",0.000000,0.000000,39.903120,116.401000,0
"","6a7df5c4-d574-41cc-8e1a-d3c1b4eee3a7","北京市","北京市","海淀区","费城街道办事处小安子村，东至沂蒙路，南至费县农业生产资料公司 石海公园，西至小安子村土地，北至费县交通运输局用地",0.000000,0.000000,39.588100,115.898080,0
"","722b9603-26b5-487d-8e96-2897724afa7f","北京市","北京市","海淀区","滨海新城东邻宁波杭州湾新区荣海置业有限公司，西临规划海涛路，南临规划滨海七路，北临规划路",0.000000,0.000000,39.996320,116.308432,0
"4101222016B00150","1c311674-113d-453c-9e51-cd57694485b0","北京市","郑州市","中牟县","中牟绿博组团，永盛北街以南 牡丹一街以东 屏华路以西 永盛西路以北；",34.797937,113.954817,40.330220,116.634528,0
"","f7d0c10a-200f-4dda-b4e7-e392f45ff035","北京市","北京市","朝阳区","马庄镇大寨村 河头湾村 北天井汪村，东至大寨（原磨其山 原亚子）村 河头湾村土地，南至北天井汪村土地，西至河头湾村 大寨（原亚子 原磨其山）村土地，北至大寨（原磨其山）村土地",0.000000,0.000000,39.959852,116.099728,0
"","1c7ac052-b6af-4dfc-af5b-4a13fe4e8f7b","北京市","鄂尔多斯市","达拉特旗","达拉特旗树林召镇达拉特路东，平原大街北交警队小区2号楼东单元301室",40.404324,110.022885,39.846740,116.387256,0
"","985bf6af-089d-4c89-b95a-25ca769e3b6c","北京市","北京市","房山区","睢阳区，东至文庙路，南至前刘新村，西至商丘市梁园区九道货场有限公司，北至彩虹西路（规划）",0.000000,0.000000,0.000000,0.000000,0
"","b166630b-4d45-48f5-acd2-359263e6f155","北京市","北京市","房山区"," 费县探沂镇石行村，东至石行村土地，南至石行村土地，西至石行村土地，北至石行村土地",0.000000,0.000000,39.903120,116.401000,0
"","3d9316d2-f54e-428d-9a29-d82f95214a5b","北京市","北京市","海淀区","费县探沂镇石行村，东至政府储备用地，南至规划路，西至临沂平传装饰材料有限公司，北至临沂市普奥经贸有限公司",0.000000,0.000000,0.000000,0.000000,0
"","4bdcef63-1f41-4d7e-b94d-7829b0e1e9fa","北京市","北京市","东城区","城区鑫源路以南 新开街以西 东至胡同，南至李春光住宅，西至胡玉芳住宅，北至范同聚住宅。",0.000000,0.000000,40.140984,117.110752,0
"3402222016B00447","590aad06-0d1b-4748-98e1-251c3adc9ef2","北京市","芜湖市","繁昌县","繁阳镇库山村。东至现状水系，南至现状水系，西至芜湖信天建材有限公司，北至三荻路",31.130000,118.167377,39.903120,116.401000,0
"","71708c5d-ed38-4de2-bc15-2bb6ca9128ad","北京市","北京市","东城区","位于忠和镇忠和村，东以国道109线为界，西以规划园区支路为界，南北以实际控制线为界。 ",0.000000,0.000000,40.025292,116.306184,0
"","d6efd2b6-1afc-4c47-8396-3d97b3c183c9","北京市","北京市","东城区","皇城丽景苑小区北侧，北至衡王府西街，东临地税局家属院，西临皇城丽景苑小区前停车场。",0.000000,0.000000,39.913392,116.241296,0
"4101832016B00165","293533f9-cda8-46a4-850a-a1a9cab186a9","北京市","郑州市","新密市","坡刘北路东侧 花园街南侧 东环路西侧 风尚街北侧（新密市产业集聚区内）",34.540729,113.653866,40.007904,116.343968,0
"","e98c880c-4748-4eb0-8cc5-206d6f4484d8","北京市","北京市","大兴区","红寺堡区城区金水广场东侧 杨自德商业用地南侧，东至杨占林 马耀奇用地，南至赫付昌 王世芳 吴容香 马志川 袁海琴 杨具珍 李成刚用地，西至金水广场，北至杨自德商业用地",0.000000,0.000000,39.997000,116.445568,0
"","ae465c8c-72f3-4c11-a5c1-a8cc4a06a6f9","北京市","北京市","房山区","东邻城关街道办事处刘坟行政村，西邻黄河路，南邻城关街道办事处刘坟行政村，北邻城关街道办事处刘坟行政村。",0.000000,0.000000,39.956232,116.321600,0
"5001062015B00655","5cc12df9-46a2-49fb-b942-603a69b2c73d","北京市","北京市","东城区","沙坪坝区西永组团M标准分区M10-2/03（部分） M11-5/03 M12-1/03 M13-2/03 M14-6/03（部分）号宗地",0.000000,0.000000,39.953028,116.420568,0
"3304822015B11825-2","6d0c8bfe-57e4-4aa1-a27d-1c8187f03002","北京市","嘉兴市","南湖区","港口二期围堤内嘉兴乍浦港现代服务业发展有限公司南侧 浙江壳牌公司西侧",30.750975,120.763552,39.873408,116.496064,0
"4107282015B00745","cc992827-c34c-4a1c-a058-162679279942","北京市","新乡市","长垣县","人民路北侧 长垣县浩翔汽车配件厂西侧 河南省中威金属制品有限公司南侧",35.211709,114.675900,39.780948,116.395576,0
